trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.5, 'e': 0.12574820180071572}",20,14,11.54346979670804,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.12486109203511242}",30,18,21.863126162499775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.5, 'e': 0.12398333663955712}",25,6,-47.934714825648655,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
186,False,"{'a': 0.5, 'e': 0.12311480455524927}",25,4,9.373384818946823,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.12225536701061326}",20,5,16.466611706734653,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.12140489747356557}",20,3,-13.144222451427208,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
189,False,"{'a': 0.5, 'e': 0.12056327160493978}",20,9,20.693688412558313,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.11973036721303774}",20,0,-32.24795484139915,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.11890606420927617}",25,14,17.656700126086825,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.11809024456489799}",30,8,37.422799114572236,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.11728279226871983}",25,14,21.006764235894337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.11648359328588719}",30,22,14.133175361692516,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.11569253551760991}",20,8,19.715105188164053,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.11490950876185156}",25,7,23.208409247173563,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.11413440467494672}",20,12,14.399103534552742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.11336711673412161}",20,2,-13.477090198749298,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
199,False,"{'a': 0.5, 'e': 0.11260754020089336}",25,8,22.074678260554386,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.11185557208532496}",20,7,14.536331786239497,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.11111111111111262}",30,20,-26.286426200822078,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
202,False,"{'a': 0.5, 'e': 0.11037405768148406}",25,14,19.73782802363187,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.10964431384588547}",20,10,18.685299635057277,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.10892178326743718}",20,11,15.864375681455652,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.10820637119113725}",25,15,6.696579131131135,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.10749798441279378}",25,12,24.412039627004205,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.10679653124866656}",20,8,7.547126766762264,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.10610192150579997}",20,8,21.952935055382152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.10541406645302902}",20,6,21.471519499828695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.1047328787926409}",25,12,-22.171250966157405,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
211,False,"{'a': 0.5, 'e': 0.10405827263267581}",25,1,-6.449772857020468,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.10339016345984994}",20,8,22.192132374821984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.102728468113085}",20,8,10.803250937142455,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.10207310475762892}",30,12,13.276632219821689,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.10142399285975241}",25,13,23.1718600162714,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.10078105316200704}",20,7,16.384131887483115,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.10014420765903052}",25,20,10.392839518465586,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.09951337957388523}",20,9,-30.730299542342404,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
219,False,"{'a': 0.5, 'e': 0.09888849333491705}",20,16,7.263901917595614,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.09826947455312107}",30,21,15.759794830667232,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.0976562500000015}",25,15,15.134827370585583,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.0970487475859139}",20,16,8.28214312888953,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.09644689633887732}",20,5,-8.639091103957284,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.09585062638384492}",20,5,24.603974281682014,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.09525986892242186}",20,8,20.815054685619923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.09467455621301925}",25,13,22.73099185632271,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.09409462155143362}",25,19,13.813504267066316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.0935199992518415}",25,20,10.437962188881109,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.09295062462819899}",35,23,25.11177912609208,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.09238643397603645}",30,16,27.784239968375577,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.09182736455463877}",20,13,2.5577211892649876,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.09127335456960198}",20,7,11.731188171806828,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.09072434315575703}",20,13,0.22452881602442432,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.09018027036045202}",25,13,22.487041674375114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.08964107712718425}",20,16,6.537344532445452,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.08910670527957376}",20,10,15.870496910440844,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.08857709750567042}",35,13,38.69527889906266,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.08805219734258617}",20,6,25.454047845414845,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.08753194916144541}",25,11,21.1162248672382,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.08701629815264547}",20,0,-9.962431304873846,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
241,False,"{'a': 0.5, 'e': 0.08650519031142016}",25,14,18.411589746260386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.08599857242369924}",20,11,19.857063540367818,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.08549639205225686}",25,8,19.63301924546137,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.08499859752314234}",35,13,-26.018971692425517,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
245,False,"{'a': 0.5, 'e': 0.08450513791238654}",25,13,26.873312484277292,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.08401596303297773}",25,9,30.369799788332877,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.08353102342210042}",20,12,13.496668367395987,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.08305027032863137}",25,13,24.2103968758521,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.08257365570088664}",35,18,31.78324865105175,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.08210113217461414}",20,8,21.44086558869704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.08163265306122594}",25,3,37.23873046459784,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.08116817233626496}",20,13,-5.6391018423770225,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.08070764462810062}",20,10,20.08825111975879,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.08025102520684846}",20,13,5.812925270977031,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.07979826997350842}",25,3,0.5744894584133682,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.07934933544931705}",20,8,21.502754624577918,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.07890417876530885}",25,7,32.146054255539944,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.07846275765208188}",25,17,8.265217380303273,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.07802503042976329}",20,14,11.18590272917912,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.07759095599817027}",20,15,3.815789606717904,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.07716049382716192}",25,15,17.83169953236291,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.07673360394717801}",30,11,29.245808347036306,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.07631024693996051}",20,12,2.545063876739462,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.07589038392945371}",25,11,24.835396401264415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.07547397657287909}",20,6,24.557650010321318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.07506098705198115}",25,0,27.260894125765915,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.07465137806444047}",30,16,8.818617910551726,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.07424511281545032}",20,14,11.0482476031025,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.0738421550094532}",25,19,10.876341302684168,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.073442468842034}",20,13,11.412984593493121,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.07304601899196633}",25,18,15.113002911348772,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.07265277061340873}",20,16,7.957877298247444,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.07226268932824743}",25,0,33.28192609636292,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
274,False,"{'a': 0.5, 'e': 0.0718757412185827}",25,11,29.110982099574667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.07149189281935567}",20,9,19.686566527094893,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.0711111111111125}",25,13,23.094026251397214,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.07073336351290314}",25,11,13.462992652635384,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.07035861787531184}",25,7,15.06705555910805,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.06998684247361633}",35,22,22.44589842953853,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.06961800600107348}",20,13,-0.7746032899235065,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.06925207756232823}",20,0,30.934789210117152,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
282,False,"{'a': 0.5, 'e': 0.06888902666694359}",25,7,33.0963142892823,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.06852882322304897}",25,20,8.806104971829871,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.06817143753110458}",30,19,20.466000007494223,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.06781684027777914}",20,11,17.612076866199093,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.06746500252993895}",30,18,23.78798778519682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.06711589572874574}",20,7,2.819301916124619,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.06676949168386115}",35,13,27.648120052112773,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.06642576256775562}",20,0,4.519856377108621,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
290,False,"{'a': 0.5, 'e': 0.06608468091011956}",20,8,-60.5450724455094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
291,False,"{'a': 0.5, 'e': 0.06574621959237477}",20,3,27.164457698763485,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.06541035184228389}",25,14,20.574282622383283,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.06507705122865606}",20,0,34.63595743289736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
294,False,"{'a': 0.5, 'e': 0.06474629165614672}",20,12,14.499263486830213,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.06441804736014975}",25,17,15.045978806939978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.06409229290177988}",20,8,20.163173045579974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.06376900316294387}",20,8,10.673986706856015,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.06344815334149831}",25,14,18.92845425660979,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.06312971894649257}",20,15,9.341293151391536,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.06281367579349506}",20,15,10.127201405552583,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.0625000000000013}",20,8,21.732213676514135,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.06218866798092182}",20,9,14.92989880504415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.061879656444148716}",25,0,32.00687423862476,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
304,False,"{'a': 0.5, 'e': 0.061572942386199106}",20,9,22.609599627831205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.06126850308793385}",25,15,22.061604113819314,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.060966316110350326}",20,7,23.664357891221297,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.060666359290447544}",20,1,-23.432856547826066,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
308,False,"{'a': 0.5, 'e': 0.06036861073716238}",20,8,18.689659245834655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.06007304882737537}",25,0,37.06505757621286,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.059779652201984765}",25,20,8.80091258191321,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.05948839976204767}",30,20,17.796129900030405,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.05919927066498668}",30,0,-5.648547077727079,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
313,False,"{'a': 0.5, 'e': 0.05891224432086092}",25,5,34.46800749925281,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.05862730038870027}",30,13,29.390984897605847,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.058344418772901446}",25,15,19.66239524461057,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.05806357961968481}",30,18,24.231708461007138,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.05778476331361072}",20,16,7.105202597409225,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.0575079504741543}",30,15,25.37841997343712,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.0572331219523375}",25,18,12.193944441488906,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.05696025882741736}",20,8,20.455613420855183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.05668934240362936}",25,12,3.922064135862821,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.056420354206984956}",25,11,26.721009426741954,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.05615327598212203}",20,13,13.436861115774839,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.05588808968920756}",20,12,12.96687934603891,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.05562477750089123}",30,12,20.457497785590114,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.05536332179930919}",20,9,18.360819641779564,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.05510370517313707}",20,8,21.826239219776124,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.05484591041469115}",30,23,15.5905569665757,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.054589920517076944}",20,6,24.341149081096187,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.054335718671384224}",20,16,5.8480009305603735,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.05408328826392766}",30,20,21.948459718828964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.05383261287353225}",25,9,26.8350901948414,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.053583676268862665}",35,13,32.55169812346732,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.053336462405795676}",20,15,8.710259951679191,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.05309095542483503}",20,10,16.978577183880436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.052847139648567715}",25,12,22.06257985763542,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.0526049995791612}",20,8,5.512892083693471,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.052364519895900526}",20,0,31.790966536981536,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
339,False,"{'a': 0.5, 'e': 0.05212568545276489}",20,5,25.946338478845973,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.05188848127604271}",35,22,12.405853154208623,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.051652892561984645}",20,9,21.490684697868353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.051418904674493796}",20,4,27.43784153137597,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.05118650314285247}",20,13,0.9371368557052184,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.050955673659484786}",20,12,16.46409077882829,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.0507264020777546}",30,23,11.021273005511844,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.050498674409797904}",30,23,13.26540531359532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.05027247682438935}",25,19,10.19729505549574,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.050047795644841984}",25,16,14.541624378735648,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.04982461734693993}",25,16,19.664384938012457,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.04960292855690315}",20,13,13.94716263560041,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.049382716049383865}",30,22,13.379244747895523,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.04916396674549404}",25,7,28.382201145137657,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.04894666771086339}",30,21,-0.48673596562636057,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.048730806153727345}",20,7,21.239632269627037,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.04851636942304447}",25,14,23.449881493905853,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.048303345006642844}",20,6,6.003024219706757,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.04809172052939479}",20,16,9.156063004042744,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.047881483751419616}",20,8,17.679749790774338,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.047672622566313744}",30,17,28.121836959514393,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.04746512499940781}",20,10,13.696760599156379,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.04725897920605027}",25,17,16.720788183768715,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.047054173469917034}",20,13,14.325932605781968,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.046850696201346666}",25,15,13.532863757676093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.04664853593570077}",20,0,29.754348266730688,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
365,False,"{'a': 0.5, 'e': 0.04644768133174903}",20,7,22.684118563444418,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.04624812117007857}",20,9,17.947617077607134,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.046049844351527196}",25,8,33.34911239847924,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
