trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
78,False,"{'a': 0.5, 'e': 0.8439999999999999}",25,0,-23.36126008809846,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.8419999999999999}",25,0,-67.9025319819658,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
80,False,"{'a': 0.5, 'e': 0.8399999999999999}",25,0,-55.9593950285754,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
81,False,"{'a': 0.5, 'e': 0.8379999999999999}",20,7,-88.30912647042231,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 2}",1
82,False,"{'a': 0.5, 'e': 0.8359999999999999}",20,0,-51.003072889720656,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.8339999999999999}",25,0,-177.041810443697,"{0: 13, 1: 3, 2: 4, 3: 3, 4: 2}",0
84,False,"{'a': 0.5, 'e': 0.8319999999999999}",20,9,-35.005164470257824,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.8299999999999998}",20,0,-118.75390334245813,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
86,False,"{'a': 0.5, 'e': 0.8279999999999998}",25,0,-68.67884246857777,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
87,False,"{'a': 0.5, 'e': 0.8259999999999998}",25,0,-8.10231270314233,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.8239999999999998}",25,0,-190.92654627265637,"{0: 10, 1: 3, 2: 9, 3: 1, 4: 2}",0
89,False,"{'a': 0.5, 'e': 0.8219999999999998}",25,0,-47.82367539998836,"{0: 16, 1: 6, 2: 2, 3: 1, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.8199999999999998}",25,0,-97.28949512362641,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.8179999999999998}",25,0,-102.03504049777871,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
92,False,"{'a': 0.5, 'e': 0.8159999999999998}",20,0,-43.624123136866736,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.8139999999999998}",25,0,-72.84395029588234,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 2}",0
