trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
347,False,"{'a': 0.01908823644052389, 'e': 0.03088711398143024}",25,7,28.898402834415847,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.018897354076118648, 'e': 0.030578242841615935}",20,13,13.263839051404958,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.018708380535357463, 'e': 0.030272460413199778}",20,14,12.917082236202102,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.018521296730003887, 'e': 0.02996973580906778}",20,9,8.394164852328727,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.018336083762703848, 'e': 0.029670038450977102}",25,12,22.976637423840458,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.01815272292507681, 'e': 0.02937333806646733}",30,16,28.21166212798284,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.01797119569582604, 'e': 0.029079604685802656}",20,13,15.843892508827519,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.01779148373886778, 'e': 0.02878880863894463}",25,15,18.594650110676266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.017613568901479103, 'e': 0.02850092055255518}",25,15,17.03259866783879,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.017437433212464312, 'e': 0.02821591134702963}",20,12,15.330454002647938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.017263058880339667, 'e': 0.027933752233559334}",30,20,18.439778313743247,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.017090428291536272, 'e': 0.027654414711223742}",35,18,30.225408184065444,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.016919524008620908, 'e': 0.027377870564111503}",20,6,25.224461707944343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.0167503287685347, 'e': 0.02710409185847039}",20,4,31.09828394556677,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.016582825480849352, 'e': 0.026833050939885684}",20,13,14.529568768022742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.01641699722604086, 'e': 0.026564720430486827}",35,13,43.43927944141421,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.01625282725378045, 'e': 0.026299073226181958}",20,2,24.475714007480175,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.016090298981242646, 'e': 0.026036082493920136}",25,16,14.075095856364987,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.015929395991430218, 'e': 0.025775721668980935}",20,14,11.19244300966729,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.015770102031515916, 'e': 0.025517964452291125}",30,18,20.77120376991858,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.015612401011200755, 'e': 0.025262784807768213}",20,13,12.435511121838037,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.01545627700108875, 'e': 0.025010156959690534}",25,17,16.64562694736739,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.015301714231077861, 'e': 0.024760055390093627}",30,20,21.114211692380703,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.015148697088767083, 'e': 0.02451245483619269}",20,15,10.745202656202832,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.014997210117879411, 'e': 0.024267330287830763}",25,16,17.38413880294949,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.014847238016700617, 'e': 0.024024656984952455}",20,12,3.3232669075528127,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
373,False,"{'a': 0.014698765636533611, 'e': 0.02378441041510293}",25,17,14.708040806115266,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.014551777980168275, 'e': 0.0235465663109519}",35,26,19.10552914642433,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.014406260200366592, 'e': 0.02331110064784238}",20,9,22.259851514499065,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.014262197598362926, 'e': 0.02307798964136396}",20,5,28.117398474719923,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.014119575622379296, 'e': 0.022847209744950317}",20,8,6.74994668400446,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
378,False,"{'a': 0.013978379866155502, 'e': 0.022618737647500813}",30,18,24.369329453793824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.013838596067493948, 'e': 0.022392550271025807}",25,14,20.682254245420925,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.01370021010681901, 'e': 0.022168624768315548}",20,9,19.67970411399403,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.01356320800575082, 'e': 0.021946938520632394}",20,5,28.93776494971,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.01342757592569331, 'e': 0.02172746913542607}",20,12,18.134370196356908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.013293300166436376, 'e': 0.021510194444071807}",25,11,24.93575001044049,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.013160367164772013, 'e': 0.021295092499631088}",20,7,22.746282599405752,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.013028763493124294, 'e': 0.02108214157463478}",30,19,21.489522344328126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.01289847585819305, 'e': 0.02087132015888843}",25,12,24.324673025156347,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.012769491099611119, 'e': 0.020662606957299545}",20,13,13.170716233392982,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.012641796188615008, 'e': 0.02045598088772655}",30,4,35.167043496498785,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.012515378226728857, 'e': 0.020251421078849283}",20,12,14.677167810286104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.012390224444461568, 'e': 0.02004890686806079}",25,13,21.378479367123298,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.012266322200016954, 'e': 0.019848417799380184}",25,7,31.548649288240817,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,13,21.62068061330593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",30,16,27.966403854895823,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",30,18,21.239495193195047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,19,9.488954858634955,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,16,16.42460006689508,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",30,0,49.21003485175781,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,15,11.001991031594462,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,12,17.663889762707257,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",25,18,12.275703418748995,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,11,28.497987548959628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
